id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
12983	a,Beetle of Grave\0	a,Lvl: 81 [x4]\0	9C	E8	A9	-1
12984	a,Beetle of Grave\0	a,Lvl: 81 [x4]\0	9C	E8	A9	-1
12985	a,Victim\0	a,Lvl: 81\0	9C	E8	A9	-1
12986	a,Victim\0	a,Lvl: 81\0	9C	E8	A9	-1
12987	a,Victim\0	a,Lvl: 81\0	9C	E8	A9	-1
12988	a,Victim\0	a,Lvl: 81\0	9C	E8	A9	-1
12989	a,Victim\0	a,Lvl: 81\0	9C	E8	A9	-1
12990	a,Victim\0	a,Lvl: 81\0	9C	E8	A9	-1
12991	a,Victim\0	a,Lvl: 81\0	9C	E8	A9	-1
12992	a,Victim\0	a,Lvl: 81\0	9C	E8	A9	-1
12993	a,Executioner of Halisha\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
12994	a,Executioner of Halisha\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
12995	a,Executioner of Halisha\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
12996	a,Executioner of Halisha\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
12997	a,Executioner of Halisha\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
12998	a,Executioner of Halisha\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
12999	a,Executioner of Halisha\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13000	a,Executioner of Halisha\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13001	a,Imperial Guard\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13002	a,Imperial Guard\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13003	a,Imperial Guard\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13004	a,Imperial Guard\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13005	a,Imperial Guard\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13006	a,Imperial Guard\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13007	a,Imperial Guard\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13008	a,Halisha's Foreman\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13009	a,Halisha's Foreman\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13010	a,Halisha's Foreman\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13011	a,Halisha's Foreman\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13012	a,Halisha's Foreman\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13013	a,Halisha's Foreman\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13014	a,Halisha's Foreman\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13015	a,Halisha's Foreman\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13016	a,Halisha's Foreman\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13017	a,Halisha's Foreman\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13018	a,Halisha's Foreman\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13019	a,Halisha's Foreman\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13020	a,Evil Astrologer\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13021	a,Evil Astrologer\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13022	a,Knight of Darkness\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13023	a,Knight of Darkness\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13024	a,Knight of Darkness\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13025	a,Knight of Darkness\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13026	a,Witch of dust\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13027	a,Witch of dust\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13028	a,Witch of dust\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13029	a,Witch of dust\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13030	a,Signet of Emperor\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13031	a,Charm of Corner\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13032	a,Charm of Corner\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13033	a,Charm of Corner\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13034	a,Charm of Corner\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13035	a,Charm of Corner\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13036	a,Charm of Corner\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13037	a,Charm of Corner\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13038	a,Charm of Corner\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13039	a,Charm of Corner\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13040	a,Charm of Corner\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13041	a,Charm of Corner\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13042	a,Charm of Corner\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13043	a,Charm of Corner\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13044	a,Charm of Corner\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13045	a,Charm of Corner\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13046	a,Charm of Corner\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13047	a,Archon of Halisha\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13048	a,Archon of Halisha\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13049	a,Archon of Halisha\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13050	a,Archon of Halisha\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13051	a,Archon of Halisha\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13052	a,Archon of Halisha\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13053	a,Archon of Halisha\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13054	a,Archon of Halisha\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13055	a,Shaman of Darkness\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13056	a,Shaman of Darkness\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13057	a,Assassin of Darkness\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13058	a,Assassin of Darkness\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13059	a,Assassin of Darkness\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13060	a,Assassin of Darkness\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13061	a,Caster of Darkness\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13062	a,Caster of Darkness\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13063	a,Caster of Darkness\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13064	a,Caster of Darkness\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13065	a,Signet of Emperor\0	a,Lvl: 81 [x3]\0	9C	E8	A9	-1
13066	a,Statue of Protection\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13067	a,Statue of Protection\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13068	a,Statue of Protection\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13069	a,Statue of Protection\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13070	a,Statue of Protection\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13071	a,Statue of Protection\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13072	a,Statue of Protection\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13073	a,Statue of Protection\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13074	a,Statue of Protection\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13075	a,Statue of Protection\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13076	a,Statue of Protection\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13077	a,Statue of Protection\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13078	a,Statue of Protection\0	a,Lvl: 81 [x6]\0	9C	E8	A9	-1
13079	a,Watchman of Grave\0	a,Lvl: 81 [x4]\0	9C	E8	A9	-1
13080	a,Watchman of Grave\0	a,Lvl: 81 [x4]\0	9C	E8	A9	-1
13081	a,Watchman of Grave\0	a,Lvl: 81 [x4]\0	9C	E8	A9	-1
13082	a,Watchman of Grave\0	a,Lvl: 81 [x4]\0	9C	E8	A9	-1
13083	a,Watchman of Grave\0	a,Lvl: 81 [x4]\0	9C	E8	A9	-1
13084	a,Watchman of Grave\0	a,Lvl: 81 [x4]\0	9C	E8	A9	-1
13085	a,Watchman of Grave\0	a,Lvl: 81 [x4]\0	9C	E8	A9	-1
13086	a,Watchman of Grave\0	a,Lvl: 81 [x4]\0	9C	E8	A9	-1
13087	a,Watchman of Grave\0	a,Lvl: 81 [x4]\0	9C	E8	A9	-1
13088	a,Watchman of Grave\0	a,Lvl: 81 [x4]\0	9C	E8	A9	-1
13089	a,Watchman of Grave\0	a,Lvl: 81 [x4]\0	9C	E8	A9	-1
13090	a,Watchman of Grave\0	a,Lvl: 81 [x4]\0	9C	E8	A9	-1
13091	a,Halisha's Treasure Box\0	a,Lvl: 85\0	9C	E8	A9	-1
13092	a,*Treasure Chest*\0	a,>> 85 <<\0	FF	FF	0	-1
13093	a,*Treasure Chest*\0	a,>> 85 <<\0	FF	FF	0	-1
13094	a,*Treasure Chest*\0	a,>> 85 <<\0	FF	FF	0	-1
13095	a,*Treasure Chest*\0	a,>> 85 <<\0	FF	FF	0	-1
13096	a,*Treasure Chest*\0	a,>> 85 <<\0	FF	FF	0	-1
13097	a,*Treasure Chest*\0	a,>> 85 <<\0	FF	FF	0	-1
13098	a,*Treasure Chest*\0	a,>> 85 <<\0	FF	FF	0	-1
13099	a,*Treasure Chest*\0	a,>> 85 <<\0	FF	FF	0	-1
13100	a,*Treasure Chest*\0	a,>> 21 <<\0	FF	FF	0	-1
13101	a,*Treasure Chest*\0	a,>> 24 <<\0	FF	FF	0	-1
13102	a,*Treasure Chest*\0	a,>> 27 <<\0	FF	FF	0	-1
13103	a,*Treasure Chest*\0	a,>> 30 <<\0	FF	FF	0	-1
13104	a,*Treasure Chest*\0	a,>> 33 <<\0	FF	FF	0	-1
13105	a,*Treasure Chest*\0	a,>> 36 <<\0	FF	FF	0	-1
13106	a,*Treasure Chest*\0	a,>> 39 <<\0	FF	FF	0	-1
13107	a,*Treasure Chest*\0	a,>> 42 <<\0	FF	FF	0	-1
13108	a,*Treasure Chest*\0	a,>> 45 <<\0	FF	FF	0	-1
13109	a,*Treasure Chest*\0	a,>> 48 <<\0	FF	FF	0	-1
13110	a,*Treasure Chest*\0	a,>> 51 <<\0	FF	FF	0	-1
13111	a,*Treasure Chest*\0	a,>> 54 <<\0	FF	FF	0	-1
13112	a,*Treasure Chest*\0	a,>> 57 <<\0	FF	FF	0	-1
13113	a,*Treasure Chest*\0	a,>> 60 <<\0	FF	FF	0	-1
13114	a,*Treasure Chest*\0	a,>> 63 <<\0	FF	FF	0	-1
13115	a,*Treasure Chest*\0	a,>> 66 <<\0	FF	FF	0	-1
13116	a,*Treasure Chest*\0	a,>> 69 <<\0	FF	FF	0	-1
13117	a,*Treasure Chest*\0	a,>> 72 <<\0	FF	FF	0	-1
13118	a,*Treasure Chest*\0	a,>> 75 <<\0	FF	FF	0	-1
13119	a,*Treasure Chest*\0	a,>> 78 <<\0	FF	FF	0	-1
13120	a,*Treasure Chest*\0	a,>> 81 <<\0	FF	FF	0	-1
13121	a,*Treasure Chest*\0	a,>> 84 <<\0	FF	FF	0	-1
13122	a,Fenril Hound Kerinne\0	a,Lvl: 81\0	9C	E8	A9	-1
13123	a,Kerinne's Ifrit\0	a,	9C	E8	A9	-1
13124	a,Kerinne's Golem\0	a,	9C	E8	A9	-1
13125	a,Fenril Hound Freki\0	a,Lvl: 82\0	9C	E8	A9	-1
13126	a,Freki's Ifrit\0	a,	9C	E8	A9	-1
13127	a,Freki's Golem\0	a,	9C	E8	A9	-1
13128	a,Fenril Hound Uruz\0	a,Lvl: 83\0	9C	E8	A9	-1
13129	a,Fenril Hound Kinaz\0	a,Lvl: 84\0	9C	E8	A9	-1
13130	a,Kinaz's Ifrit\0	a,	9C	E8	A9	-1
13131	a,Kinaz's Ifrit\0	a,	9C	E8	A9	-1
13132	a,Wings of Flame, Ixion\0	a,Lvl: 85\0	9C	E8	A9	-1
13133	a,Inferno Golem\0	a,	9C	E8	A9	-1
13134	a,Inferno Golem\0	a,	9C	E8	A9	-1
13135	a,Hauling Ifrit\0	a,	9C	E8	A9	-1
13136	a,Hauling Ifrit\0	a,	9C	E8	A9	-1
13137	a,Cat Queen\0	a,	9C	E8	A9	-1
13138	a,Cat Queen\0	a,	9C	E8	A9	-1
13139	a,Cat Queen\0	a,	9C	E8	A9	-1
13140	a,Cat Queen\0	a,	9C	E8	A9	-1
13141	a,Cat Queen\0	a,	9C	E8	A9	-1
13142	a,Cat Queen\0	a,	9C	E8	A9	-1
13143	a,Cat Queen\0	a,	9C	E8	A9	-1
13144	a,Cat Queen\0	a,	9C	E8	A9	-1
13145	a,Cat Queen\0	a,	9C	E8	A9	-1
13146	a,Cat Queen\0	a,	9C	E8	A9	-1
13147	a,Cat Queen\0	a,	9C	E8	A9	-1
13148	a,Cat Queen\0	a,	9C	E8	A9	-1
13149	a,Cat Queen\0	a,	9C	E8	A9	-1
13150	a,Cat Queen\0	a,	9C	E8	A9	-1
13151	a,Unicorn Seraphim\0	a,	9C	E8	A9	-1
13152	a,Unicorn Seraphim\0	a,	9C	E8	A9	-1
13153	a,Unicorn Seraphim\0	a,	9C	E8	A9	-1
13154	a,Unicorn Seraphim\0	a,	9C	E8	A9	-1
13155	a,Unicorn Seraphim\0	a,	9C	E8	A9	-1
13156	a,Unicorn Seraphim\0	a,	9C	E8	A9	-1
13157	a,Unicorn Seraphim\0	a,	9C	E8	A9	-1
13158	a,Unicorn Seraphim\0	a,	9C	E8	A9	-1
13159	a,Unicorn Seraphim\0	a,	9C	E8	A9	-1
13160	a,Unicorn Seraphim\0	a,	9C	E8	A9	-1
13161	a,Unicorn Seraphim\0	a,	9C	E8	A9	-1
13162	a,Unicorn Seraphim\0	a,	9C	E8	A9	-1
13163	a,Unicorn Seraphim\0	a,	9C	E8	A9	-1
13164	a,Unicorn Seraphim\0	a,	9C	E8	A9	-1
13165	a,Nightshade\0	a,	9C	E8	A9	-1
13166	a,Nightshade\0	a,	9C	E8	A9	-1
13167	a,Nightshade\0	a,	9C	E8	A9	-1
13168	a,Nightshade\0	a,	9C	E8	A9	-1
13169	a,Nightshade\0	a,	9C	E8	A9	-1
13170	a,Nightshade\0	a,	9C	E8	A9	-1
13171	a,Nightshade\0	a,	9C	E8	A9	-1
13172	a,Nightshade\0	a,	9C	E8	A9	-1
13173	a,Nightshade\0	a,	9C	E8	A9	-1
13174	a,Nightshade\0	a,	9C	E8	A9	-1
13175	a,Nightshade\0	a,	9C	E8	A9	-1
13176	a,Nightshade\0	a,	9C	E8	A9	-1
13177	a,Nightshade\0	a,	9C	E8	A9	-1
13178	a,Nightshade\0	a,	9C	E8	A9	-1
13179	a,Cursed Man\0	a,	9C	E8	A9	-1
13180	a,Cursed Man\0	a,	9C	E8	A9	-1
13181	a,Cursed Man\0	a,	9C	E8	A9	-1
13182	a,Cursed Man\0	a,	9C	E8	A9	-1
13183	a,Cursed Man\0	a,	9C	E8	A9	-1
13184	a,Cursed Man\0	a,	9C	E8	A9	-1
13185	a,Cursed Man\0	a,	9C	E8	A9	-1
13186	a, \0	a,	9C	E8	A9	-1
13187	a,Ghost Chamberlain of Elmoreden\0	a,Lvl: 70\0	9C	E8	A9	-1
13188	a,Ghost Chamberlain of Elmoreden\0	a,Lvl: 70\0	9C	E8	A9	-1
13189	a,Conquerors' Sepulcher Manager\0	a,Lvl: 70\0	9C	E8	A9	-1
13190	a,Emperors' Sepulcher Manager\0	a,Lvl: 70\0	9C	E8	A9	-1
13191	a,Great Sages' Sepulcher Manager\0	a,Lvl: 70\0	9C	E8	A9	-1
13192	a,Judges' Sepulcher Manager\0	a,Lvl: 70\0	9C	E8	A9	-1
13193	a,Baron's Hall Gatekeeper\0	a,Lvl: 70\0	9C	E8	A9	-1
13194	a,Viscount's Hall Gatekeeper\0	a,Lvl: 70\0	9C	E8	A9	-1
13195	a,Count's Hall Gatekeeper\0	a,Lvl: 70\0	9C	E8	A9	-1
13196	a,Marquis' Hall Gatekeeper\0	a,Lvl: 70\0	9C	E8	A9	-1
13197	a,Duke's Hall Gatekeeper\0	a,Lvl: 70\0	9C	E8	A9	-1
13198	a,Baron's Hall Gatekeeper\0	a,Lvl: 70\0	9C	E8	A9	-1
13199	a,Viscount's Hall Gatekeeper\0	a,Lvl: 70\0	9C	E8	A9	-1
13200	a,Count's Hall Gatekeeper\0	a,Lvl: 70\0	9C	E8	A9	-1
13201	a,Marquis' Hall Gatekeeper\0	a,Lvl: 70\0	9C	E8	A9	-1
13202	a,Duke's Hall Gatekeeper\0	a,Lvl: 70\0	9C	E8	A9	-1
13203	a,Baron's Hall Gatekeeper\0	a,Lvl: 70\0	9C	E8	A9	-1
13204	a,Viscount's Hall Gatekeeper\0	a,Lvl: 70\0	9C	E8	A9	-1
13205	a,Count's Hall Gatekeeper\0	a,Lvl: 70\0	9C	E8	A9	-1
13206	a,Marquis' Hall Gatekeeper\0	a,Lvl: 70\0	9C	E8	A9	-1
13207	a,Duke's Hall Gatekeeper\0	a,Lvl: 70\0	9C	E8	A9	-1
13208	a,Baron's Hall Gatekeeper\0	a,Lvl: 70\0	9C	E8	A9	-1
13209	a,Viscount's Hall Gatekeeper\0	a,Lvl: 70\0	9C	E8	A9	-1
13210	a,Count's Hall Gatekeeper\0	a,Lvl: 70\0	9C	E8	A9	-1
13211	a,Marquis' Hall Gatekeeper\0	a,Lvl: 70\0	9C	E8	A9	-1
13212	a,Duke's Hall Gatekeeper\0	a,Lvl: 70\0	9C	E8	A9	-1
13213	a,Otherworldly Invader Food\0	a,	9C	E8	A9	-1
13214	a,Otherworldly Invader Food\0	a,	9C	E8	A9	-1
13215	a,Dimension Invader Food\0	a,	9C	E8	A9	-1
13216	a,Dimension Invader Food\0	a,	9C	E8	A9	-1
13217	a,Purgatory Invader Food\0	a,	9C	E8	A9	-1
13218	a,Purgatory Invader Food\0	a,	9C	E8	A9	-1
13219	a,Forbidden Path Invader Food\0	a,	9C	E8	A9	-1
13220	a,Forbidden Path Invader Food\0	a,	9C	E8	A9	-1
13221	a,Dark Omen Invader Food\0	a,	9C	E8	A9	-1
13222	a,Dark Omen Invader Food\0	a,	9C	E8	A9	-1
13223	a,Messenger Invader Food\0	a,	9C	E8	A9	-1
13224	a,Messenger Invader Food\0	a,	9C	E8	A9	-1
13225	a,Flame of the Branded\0	a,	9C	E8	A9	-1
13226	a,Offering of the Branded, Evoked Spirit\0	a,	9C	E8	A9	-1
13227	a,Flame of Apostates\0	a,	9C	E8	A9	-1
13228	a,Offering of Apostates, Evoked Spirit\0	a,	9C	E8	A9	-1
13229	a,Flame of the Witch\0	a,	9C	E8	A9	-1
13230	a,Offering of the Witch, Evoked Spirit\0	a,	9C	E8	A9	-1
13231	a,Flame of Dark Omen\0	a,	9C	E8	A9	-1
13232	a,Offering of Dark Omen, Evoked Spirit\0	a,	9C	E8	A9	-1
13233	a,Flame of Forbidden Path\0	a,	9C	E8	A9	-1
13234	a,Offering of /Forbidden Path, Evoked Spirit\0	a,	9C	E8	A9	-1
13235	a,Flame of the Branded\0	a,	9C	E8	A9	-1
13236	a,Offering of the Branded, Evoked Spirit\0	a,	9C	E8	A9	-1
13237	a,Flame of Apostates\0	a,	9C	E8	A9	-1
13238	a,Offering of Apostates, Evoked Spirit\0	a,	9C	E8	A9	-1
13239	a,Flame of the Witch\0	a,	9C	E8	A9	-1
13240	a,Offering of the Witch, Evoked Spirit\0	a,	9C	E8	A9	-1
13241	a,Flame of Dark Omen\0	a,	9C	E8	A9	-1
13242	a,Offering of Dark Omen, Evoked Spirit\0	a,	9C	E8	A9	-1
13243	a,Flame of Forbidden Path\0	a,	9C	E8	A9	-1
13244	a,Offering of Forbidden Path, Evoked Spirit\0	a,	9C	E8	A9	-1
13245	a,Caught Frog\0	a,Lvl: 10\0	9C	E8	A9	-1
13246	a,Caught Undine\0	a,Lvl: 20\0	9C	E8	A9	-1
13247	a,Caught Rakul\0	a,Lvl: 30\0	9C	E8	A9	-1
13248	a,Caught Sea Giant\0	a,Lvl: 40\0	9C	E8	A9	-1
13249	a,Caught Sea Horse Soldier\0	a,Lvl: 50\0	9C	E8	A9	-1
13250	a,Caught Homunculus\0	a,Lvl: 60\0	9C	E8	A9	-1
13251	a,Caught Flava\0	a,Lvl: 70\0	9C	E8	A9	-1
13252	a,Caught Gigantic Eye\0	a,Lvl: 80\0	9C	E8	A9	-1
13253	a,Kat the Cat\0	a,	9C	E8	A9	-1
13254	a,Kat the Cat\0	a,	9C	E8	A9	-1
13255	a,Kat the Cat\0	a,	9C	E8	A9	-1
13256	a,Kat the Cat\0	a,	9C	E8	A9	-1
13257	a,Kat the Cat\0	a,	9C	E8	A9	-1
13258	a,Kat the Cat\0	a,	9C	E8	A9	-1
13259	a,Kat the Cat\0	a,	9C	E8	A9	-1
13260	a,Kat the Cat\0	a,	9C	E8	A9	-1
13261	a,Kat the Cat\0	a,	9C	E8	A9	-1
13262	a,Kat the Cat\0	a,	9C	E8	A9	-1
13263	a,Kat the Cat\0	a,	9C	E8	A9	-1
13264	a,Kat the Cat\0	a,	9C	E8	A9	-1
13265	a,Kat the Cat\0	a,	9C	E8	A9	-1
13266	a,Kat the Cat\0	a,	9C	E8	A9	-1
13267	a,Kat the Cat\0	a,	9C	E8	A9	-1
13268	a,Kat the Cat\0	a,	9C	E8	A9	-1
13269	a,Kat the Cat\0	a,	9C	E8	A9	-1
13270	a,Kat the Cat\0	a,	9C	E8	A9	-1
13271	a,Kat the Cat\0	a,	9C	E8	A9	-1
13272	a,Kat the Cat\0	a,	9C	E8	A9	-1
13273	a,Kat the Cat\0	a,	9C	E8	A9	-1
13274	a,Kat the Cat\0	a,	9C	E8	A9	-1
13275	a,Kat the Cat\0	a,	9C	E8	A9	-1
13276	a,Kat the Cat\0	a,	9C	E8	A9	-1
13277	a,Kat the Cat\0	a,	9C	E8	A9	-1
13278	a,Kat the Cat\0	a,	9C	E8	A9	-1
13279	a,Kat the Cat\0	a,	9C	E8	A9	-1
13280	a,Kat the Cat\0	a,	9C	E8	A9	-1
13281	a,Kat the Cat\0	a,	9C	E8	A9	-1
13282	a,Kat the Cat\0	a,	9C	E8	A9	-1
13283	a,Mew the Cat\0	a,	9C	E8	A9	-1
13284	a,Mew the Cat\0	a,	9C	E8	A9	-1
13285	a,Mew the Cat\0	a,	9C	E8	A9	-1
13286	a,Mew the Cat\0	a,	9C	E8	A9	-1
13287	a,Mew the Cat\0	a,	9C	E8	A9	-1
13288	a,Mew the Cat\0	a,	9C	E8	A9	-1
13289	a,Mew the Cat\0	a,	9C	E8	A9	-1
13290	a,Mew the Cat\0	a,	9C	E8	A9	-1
13291	a,Mew the Cat\0	a,	9C	E8	A9	-1
13292	a,Mew the Cat\0	a,	9C	E8	A9	-1
13293	a,Mew the Cat\0	a,	9C	E8	A9	-1
13294	a,Mew the Cat\0	a,	9C	E8	A9	-1
13295	a,Mew the Cat\0	a,	9C	E8	A9	-1
13296	a,Mew the Cat\0	a,	9C	E8	A9	-1
13297	a,Mew the Cat\0	a,	9C	E8	A9	-1
13298	a,Mew the Cat\0	a,	9C	E8	A9	-1
13299	a,Mew the Cat\0	a,	9C	E8	A9	-1
13300	a,Mew the Cat\0	a,	9C	E8	A9	-1
13301	a,Mew the Cat\0	a,	9C	E8	A9	-1
13302	a,Mew the Cat\0	a,	9C	E8	A9	-1
13303	a,Mew the Cat\0	a,	9C	E8	A9	-1
13304	a,Mew the Cat\0	a,	9C	E8	A9	-1
13305	a,Mew the Cat\0	a,	9C	E8	A9	-1
13306	a,Mew the Cat\0	a,	9C	E8	A9	-1
13307	a,Mew the Cat\0	a,	9C	E8	A9	-1
13308	a,Mew the Cat\0	a,	9C	E8	A9	-1
13309	a,Mew the Cat\0	a,	9C	E8	A9	-1
13310	a,Mew the Cat\0	a,	9C	E8	A9	-1
13311	a,Mew the Cat\0	a,	9C	E8	A9	-1
13312	a,Mew the Cat\0	a,	9C	E8	A9	-1
13313	a,Kai the Cat\0	a,	9C	E8	A9	-1
13314	a,Kai the Cat\0	a,	9C	E8	A9	-1
13315	a,Kai the Cat\0	a,	9C	E8	A9	-1
13316	a,Kai the Cat\0	a,	9C	E8	A9	-1
13317	a,Kai the Cat\0	a,	9C	E8	A9	-1
13318	a,Kai the Cat\0	a,	9C	E8	A9	-1
13319	a,Kai the Cat\0	a,	9C	E8	A9	-1
13320	a,Kai the Cat\0	a,	9C	E8	A9	-1
13321	a,Kai the Cat\0	a,	9C	E8	A9	-1
13322	a,Kai the Cat\0	a,	9C	E8	A9	-1
13323	a,Kai the Cat\0	a,	9C	E8	A9	-1
13324	a,Kai the Cat\0	a,	9C	E8	A9	-1
13325	a,Kai the Cat\0	a,	9C	E8	A9	-1
13326	a,Kai the Cat\0	a,	9C	E8	A9	-1
13327	a,Kai the Cat\0	a,	9C	E8	A9	-1
13328	a,Kai the Cat\0	a,	9C	E8	A9	-1
13329	a,Kai the Cat\0	a,	9C	E8	A9	-1
13330	a,Kai the Cat\0	a,	9C	E8	A9	-1
13331	a,Kai the Cat\0	a,	9C	E8	A9	-1
13332	a,Kai the Cat\0	a,	9C	E8	A9	-1
13333	a,Kai the Cat\0	a,	9C	E8	A9	-1
13334	a,Kai the Cat\0	a,	9C	E8	A9	-1
13335	a,Kai the Cat\0	a,	9C	E8	A9	-1
13336	a,Kai the Cat\0	a,	9C	E8	A9	-1
13337	a,Kai the Cat\0	a,	9C	E8	A9	-1
13338	a,Kai the Cat\0	a,	9C	E8	A9	-1
13339	a,Kai the Cat\0	a,	9C	E8	A9	-1
13340	a,Kai the Cat\0	a,	9C	E8	A9	-1
13341	a,Kai the Cat\0	a,	9C	E8	A9	-1
13342	a,Kai the Cat\0	a,	9C	E8	A9	-1
13343	a,Cat Queen\0	a,	9C	E8	A9	-1
13344	a,Cat Queen\0	a,	9C	E8	A9	-1
13345	a,Cat Queen\0	a,	9C	E8	A9	-1
13346	a,Cat Queen\0	a,	9C	E8	A9	-1
13347	a,Cat Queen\0	a,	9C	E8	A9	-1
13348	a,Cat Queen\0	a,	9C	E8	A9	-1
13349	a,Cat Queen\0	a,	9C	E8	A9	-1
13350	a,Cat Queen\0	a,	9C	E8	A9	-1
13351	a,Cat Queen\0	a,	9C	E8	A9	-1
13352	a,Cat Queen\0	a,	9C	E8	A9	-1
13353	a,Cat Queen\0	a,	9C	E8	A9	-1
13354	a,Cat Queen\0	a,	9C	E8	A9	-1
13355	a,Cat Queen\0	a,	9C	E8	A9	-1
13356	a,Cat Queen\0	a,	9C	E8	A9	-1
13357	a,Cat Queen\0	a,	9C	E8	A9	-1
13358	a,Cat Queen\0	a,	9C	E8	A9	-1
13359	a,Cat Queen\0	a,	9C	E8	A9	-1
13360	a,Cat Queen\0	a,	9C	E8	A9	-1
13361	a,Cat Queen\0	a,	9C	E8	A9	-1
13362	a,Cat Queen\0	a,	9C	E8	A9	-1
