id	UNK_0	message	group	rgb[0]	rgb[1]	rgb[2]	UNK_1	item_sound	sys_msg_ref
1606	1	u,Поздравляем! Вы завершили квест на 3ю профессию и получили новый класс.\0	0	79	9B	B0	-1	a,ItemSound.quest_fanfare_1\0	a,SystemMsg_e.char_change\0
1607	1	u,$s1 Adena было заплачено в качестве налога.\0	0	79	9B	B0	-1	a,	a,
1608	1	u,Вы не можете купить другой замок так как не достаточно Adena.\0	4	79	9B	B0	-1	a,ItemSound3.sys_shortage\0	a,
1609	1	u,Объявление войны было уже сделано к клану.\0	0	79	9B	B0	-1	a,	a,
1610	1	u,Вы не можете объявить войну своему собственному клану.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
1611	1	u,Лидер Группы: $s1\0	0	79	9B	B0	-1	a,	a,
1612	1	u,<Список Войн>\0	0	79	9B	B0	-1	a,	a,
1613	1	u,Список пуст.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
1614	1	u,Вы участвуете в канале, который был уже открыт.\0	0	79	9B	B0	-1	a,	a,
1615	1	u,Число оставшихся сторон - $s1, пока канал не активизирован.\0	0	79	9B	B0	-1	a,	a,
1616	1	u,Командный канал был активирован.\0	0	79	9B	B0	-1	a,	a,
1617	1	u,У вас нет прав использовать командный канал.\0	0	79	9B	B0	-1	a,	a,
1618	1	u,Корабль из Rune в Gludin задерживается.\0	0	79	9B	B0	-1	a,	a,
1619	1	u,Корабль из Gludin в Rune задерживается.\0	0	79	9B	B0	-1	a,	a,
1620	1	u,Прибываем в Rune.\0	0	79	9B	B0	-1	a,	a,
1621	1	u,Отправляемся в Gludin через 5 минут.\0	0	79	9B	B0	-1	a,	a,
1622	1	u,Отправляемся в Gludin через 1 минуту.\0	0	79	9B	B0	-1	a,	a,
1623	1	u,Отправляемся в Gludin в ближайшую минуту.\0	0	79	9B	B0	-1	a,	a,
1624	1	u,Отправляемся в Gludin.\0	0	79	9B	B0	-1	a,	a,
1625	1	u,Отправляемся в Rune через 10 минут.\0	0	79	9B	B0	-1	a,	a,
1626	1	u,Отправляемся в Rune через 5 минут.\0	0	79	9B	B0	-1	a,	a,
1627	1	u,Отправляемся в Rune через 1 минуту.\0	0	79	9B	B0	-1	a,	a,
1628	1	u,Отправляемся в Gludin.\0	0	79	9B	B0	-1	a,	a,
1629	1	u,Отправляемся в Rune.\0	0	79	9B	B0	-1	a,	a,
1630	1	u,Корабль из Rune прибудет в Gludin через 15 минут.\0	0	79	9B	B0	-1	a,	a,
1631	1	u,Корабль из Rune прибудет в Gludin через 10 минут.\0	0	79	9B	B0	-1	a,	a,
1632	1	u,Корабль из Rune прибудет в Gludin через 5 минут.\0	0	79	9B	B0	-1	a,	a,
1633	1	u,Корабль из Rune прибудет в Gludin через 1 минуту.\0	0	79	9B	B0	-1	a,	a,
1634	1	u,Корабль из Gludin прибудет в Rune через 15 минут.\0	0	79	9B	B0	-1	a,	a,
1635	1	u,Корабль из Gludin прибудет в Rune через 10 минут.\0	0	79	9B	B0	-1	a,	a,
1636	1	u,Корабль из Gludin прибудет в Rune через 5 минут.\0	0	79	9B	B0	-1	a,	a,
1637	1	u,Корабль из Gludin прибудет в Rune через 1 минуту.\0	0	79	9B	B0	-1	a,	a,
1638	1	u,Вы не можете рыбачить в то время, как используете книгу рецептов, частную лавку или частное производство.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
1639	1	u,Период Олимпиады $s1 начался.\0	0	B2	B0	5A	-1	a,	a,
1640	1	u,Период Олимпиады $s1 закончился.\0	0	B2	B0	5A	-1	a,	a,
1641	1	u,Олимпиада началась.\0	0	B2	B0	5A	-1	a,ItemSound2.race_start\0	a,
1642	1	u,Олимпиада закончилась.\0	0	B2	B0	5A	-1	a,ItemSound2.race_end\0	a,
1643	1	u,Ваше месторасположение: $s1, $s2, $s3 (Dimension Gap)\0	0	79	9B	B0	-1	a,	a,
1644	1	a,none\0	0	79	9B	B0	-1	a,	a,
1645	1	a,none\0	0	79	9B	B0	-1	a,	a,
1646	1	a,none\0	0	79	9B	B0	-1	a,	a,
1647	1	a,none\0	0	79	9B	B0	-1	a,	a,
1648	1	a,none\0	0	79	9B	B0	-1	a,	a,
1649	1	u,Вы покидаете мирную зону. Время игры будет применено к вашему итоговому времени.\0	0	79	9B	B0	-1	a,	a,
1650	1	u,Из-за большого количества пользователей, в настоящее время получающих доступ к серверу, ваша попытка соединения потерпела неудачу. Пожалуйста подождите немного, после чего попробуйте снова.\0	0	79	9B	B0	-1	a,	a,
1651	1	u,Олимпиада в данный момент не работает.\0	0	79	9B	B0	-1	a,ItemSound3.sys_shortage\0	a,
1652	1	u,Началась запись риплея.\0	0	79	9B	B0	-1	a,InterfaceSound.sc_shot_01\0	a,
1653	1	u,Файл риплея успшно сохранен. ($s1)\0	0	79	9B	B0	-1	a,	a,
1654	1	u,Не получилось записать риплей.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
1655	1	u,Вы поймали моснтра!\0	0	79	9B	B0	-1	a,	a,
1656	1	u,Вы успешно обменялись с NPC.\0	0	79	9B	B0	-1	a,ItemSound3.sys_exchange_success\0	a,
1657	1	u,$s1 получил(а) $s2 Олимпийских очка.\0	0	79	9B	B0	-1	a,	a,
1658	1	u,$s1 потерял(а) $s2 Олимпийских очка.\0	0	79	9B	B0	-1	a,	a,
1659	1	u,Ваше месторасположение: $s1, $s2, $s3 (Cemetery of the Empire).\0	0	79	9B	B0	-1	a,	a,
1660	1	u,Канал был открыт: $s1\0	0	79	9B	B0	-1	a,	a,
1661	1	u,$s1 получил(а) $s3 $s2s.\0	0	79	9B	B0	-1	a,	a,
1662	1	u,Если вы ловите рыбу в одном и том же месте в течение долгого времени клев рыбы становиться хуже. Пожалуйста найдите другое место и продолжите рыбачить там.\0	0	79	9B	B0	-1	a,	a,
1663	1	u,Клановая эмблема успешно зарегистрирована. Только клан у которого есть дом или замок может носить эту эмблему на клановых вещах.\0	0	79	9B	B0	-1	a,	a,
1664	1	u,Так как рыбка сопротивляется ее нужно подсечь!.\0	0	79	9B	B0	-1	a,	a,
1665	1	u,Рыбка пытается вырваться, ее нужно как можно быстрее подцепить.\0	0	79	9B	B0	-1	a,	a,
1666	1	u,Вы получили +$s1$s2.\0	0	0	FF	FF	-1	a,	a,
1667	1	u,Смертельный удар!\0	0	A0	D7	FE	-1	a,	a,
1668	1	u,Успешный смертельный удар!\0	0	A0	D7	FE	-1	a,	a,
1669	1	u,Попытка преобразовать вещь неудалась.\0	0	79	9B	B0	-1	a,ItemSound3.sys_enchant_failed\0	a,
1670	1	u,Из за того, что ваши навыки раскачивания и(или) подсека рыбы выше на три или более уровней чем ваше умение рыбачить, вы получаете пенальти в размере 50 урона.\0	0	79	9B	B0	-1	a,	a,
1671	1	u,Успешно раскачали! (Штраф Мастерства:$s1 )\0	0	79	9B	B0	-1	a,	a,
1672	1	u,Успешно подсекли! (Штраф Мастерства:$s1 )\0	0	79	9B	B0	-1	a,	a,
1673	1	u,Текущий отчет Олимпиады - $s1 побед(а) $s2 поражений(е). Вы получили $s3 Олимпийских очка.\0	0	79	9B	B0	-1	a,	a,
1674	1	u,Эта команда может быть использована только noblesse.\0	0	79	9B	B0	-1	a,ItemSound3.sys_shortage\0	a,
1675	1	u,Манор не может быть настроен между 6 утра и 20 вечера.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
1676	1	u,Так как у вас сейчас нет питомца или вызванного существа, автоматическое использование не применимо.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
1677	1	u,Так как еще остались члены клана, которые находятся в бою, объявление войны не может быть отменено.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
1678	1	u,Вы не объявили войну клану $s1.\0	0	79	9B	B0	-1	a,ItemSound3.sys_shortage\0	a,
1679	1	u,Только создатель канала может издовать глобальную команду.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
1680	1	u,$s1 отклонил приглашение на канал.\0	0	79	9B	B0	-1	a,ItemSound3.sys_shortage\0	a,
1681	1	u,Так как $s1 не ответил(а), то ваше приглашение на канал отменено.\0	0	79	9B	B0	-1	a,ItemSound3.sys_shortage\0	a,
1682	1	u,Только создатель канала может использовать команду увольнения.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
1683	1	u,Только лидер группы может выбрать опцию покинуть канал.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
1684	1	u,Пока как клан распадается нельзя объявить войну против него.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
1685	1	u,Если ваш статус PK больше единицы, то вы не сможете носить эту вещь.\0	0	79	9B	B0	-1	a,ItemSound3.sys_shortage\0	a,
1686	1	u,Стена или ворота замка разрушены.\0	0	79	9B	B0	-1	a,	a,
1687	1	u,Вы не можете войти в эту область на летающем драконе. Если вы продолжите находиться в этой области на летающем драконе, то вы будите принудительно сняты с него.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
1688	1	u,Вы не можете точить вещи пока находитесь в режиме частной лавки или частного производства.\0	0	79	9B	B0	-1	a,ItemSound3.sys_shortage\0	a,
1689	1	u,Вы уже находитесь в очереди участников (только ваш класс).\0	0	79	9B	B0	-1	a,ItemSound3.sys_shortage\0	a,
1690	1	u,Вы уже находитесь в очереди участников (все классы).\0	0	79	9B	B0	-1	a,ItemSound3.sys_shortage\0	a,
1691	1	u,Так как больше 80% вашего рюкзака занято, вы не можете участвовать в Олимпиаде.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
1692	1	u,Так как вы изменили ваш класс на суб-класс, вы не можете участвовать в Олимпиаде.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
1693	1	u,Пока вы находитесь в очереди, вам не разрешается наблюдать за игрой. \0	0	79	9B	B0	-1	a,ItemSound3.sys_shortage\0	a,
1694	1	u,Только лидер клана, который стал Noblesse может просматривать статус осадной войны во время битвы.\0	0	79	9B	B0	-1	a,ItemSound3.sys_shortage\0	a,
1695	1	u,Это может быть использовано только во время осадной войны.\0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
1696	1	a,If the accumulated online access time is $s1 or more, a penalty will be imposed.  Please terminate your session and take a break.\0	0	79	9B	B0	-1	a,	a,
1697	1	a,Since your cumulative access time has exceeded $s1, your Exp and item drop rate were reduced by half. Please terminate your session and take a break.\0	0	79	9B	B0	-1	a,	a,
1698	1	a,Since your cumulative access time has exceeded $s1, you no longer have Exp or item drop privilege.  Please terminate your session and take a break.\0	0	79	9B	B0	-1	a,	a,
1699	1	u,Вы не можете выгнать члена группы силой.\0	0	79	9B	B0	-1	a,	a,
1700	1	u,У вас нету достаточного количества spiritshots для питомца/вызванного существа.\0	0	79	9B	B0	-1	a,	a,
1701	1	u,У вас нету достаточного количества soulshots для питомца/вызванного существа.\0	0	79	9B	B0	-1	a,	a,
1702	1	u,Аккаунт $s1 забанен. \0	0	79	9B	B0	-1	a,	a,
1703	1	a,The user who conducted a search a moment ago has been confirmed to be a non-BOT user.\0	0	79	9B	B0	-1	a,	a,
1704	1	u,Локализация Draconic.Ru.\0	0	79	9B	B0	-1	a,	a,
1705	1	u,отсальное плагиаторы\0	0	79	9B	B0	-1	a,	a,
1706	1	u,Период использования PC Bang Points. До окончания осталось $s1 ч.\0	0	79	9B	B0	-1	a,	a,
1707	1	u,Вы получили $s1 PC Bang Point.\0	0	79	9B	B0	-1	a,	a,
1708	1	u,Удвоенные очки! Вы получили $s1 PC Bang Point.\0	0	79	9B	B0	-1	a,	a,
1709	1	u,Вы используете $s1 очко(и).\0	0	79	9B	B0	-1	a,	a,
1710	1	u,Вам необходимо накопить очки.\0	0	79	9B	B0	-1	a,	a,
1711	1	u,Период использования PC Bang Points истек.\0	0	79	9B	B0	-1	a,	a,
1712	1	u,Период накопления PC Bang Points истек.\0	0	79	9B	B0	-1	a,	a,
1713	1	u,Состязание может быть отсрочено из-за недостаточного количества воюющих сторон.\0	0	79	9B	B0	-1	a,	a,
1796	1	u,Для Корейцев Онли  -----\0	0	79	9B	B0	-1	a,	a,
1799	1	u,В настоящее время при исследовании. Пожалуйста ждите.\0	0	79	9B	B0	-1	a,	a,
1800	1	u,Аккаунт $s1 пользовался ботами. \0	0	79	9B	B0	-1	a,	a,
1803	1	u,Вы не можете регистрироваться на состязание  \0	0	79	9B	B0	-1	a,ItemSound3.sys_impossible\0	a,
